tweet_id,tweet_username,tweet_text,id
911341492433768448,Marco70303607,Depois do Lula esse Gilmar Mendes é o cara mais rejeitado pelo povo brasileiro !,
911341428927844352,caranovanocongr,@LulapeloBrasil @gleisi @diamantarusso @thatianap pic.twitter.com/bbtokx7oYq,
911341263701626880,empiricus,Lula 2018? pic.twitter.com/tnCkbAHN8a,
911341141135589376,caranovanocongr,@LulapeloBrasil @gleisi @diamantarusso @thatianap pic.twitter.com/5ItQIMWRBc,
911341005496098816,caranovanocongr,@STF_oficial pic.twitter.com/39TjtRBsUk,
911340909010341899,caranovanocongr,@LulapeloBrasil @gleisi @diamantarusso @thatianap @cirofgomes @PMDB @PSDB @PP @PDT @DEM @PSB @PSC @PR pic.twitter.com/aKVRHZAZ4O,
911340641887670274,caranovanocongr,@LulapeloBrasil @gleisi @diamantarusso @thatianap @cirofgomes @dilmabr @silva_marina pic.twitter.com/gO3tT6Oz0x,
911340619662024704,OsvladPereira,PT decide suspender Palocci por confessar crimes e incriminar Lula #LulaNaCadeia http://www. folhapolitica.org/2017/09/pt-dec ide-suspender-palocci-por.html#.WcV-3Am3Bwg.twitter … pic.twitter.com/zZS5d0fGFK,
911340278405124097,neusamandrade,doro!,
911340069868396544,sarubo,"João Doria, o Lula de cashmere http:// teleguiado.com/internet/2017/ 09/joao-doria-age-como-o-ex-presidente-lula-ao-atacar-netflix-e-spotify.html … pic.twitter.com/WT8h0CugDb",
911339714988343297,caranovanocongr,@STF_oficial #STFVergonhaNacional #ImpeachmentDoGilmar @GilmarMendes pic.twitter.com/cSk19VsObM,
911339657870356480,Hiperseguro,"Lula ficou preocupado"" com fala sobre intervenção militar, dizem petistas http:// fb.me/xzROZPNL""",
911339638589214720,wesleyoliveira3,A agenda do Lula para os próximos meses está lotada... de depoimentos em processos em que ele é réu.,
911339407017435142,valeriosobral,"Pois é mentir para o povo o que Lula e o PT vêm fazendo desavergonhadamente na tentativa de antecipar a campanha... http:// fb.me/1ytcabtIO""",
911339399387983872,miltonlagos,"Imprensa Viva: Lula sabia do Decreto 4.344/2002 e mesmo assim, roubou mais de R$ 200 milhões em jóias do povo http://www. imprensaviva.com/2016/09/lula-s abia-do-decreto-43442002-e-mesmo_7.html#.WcV-jtJJj_A.twitter …",
